timecode_ns,devicetime_ns
57103441611973,113803658678249
57103474851654,113803691917749
57103474940155,113803692006249
57103508179160,113803725245074
57103508268336,113803725334249
57103541555092,113803758620824
57103541644517,113803758710249
57103574876465,113803791942286
57103574972425,113803792038249
57103608188549,113803825254949
57103608299851,113803825366249
57103641532592,113803858598536
57103641628306,113803858694249
57103674869423,113803891934911
57103674956762,113803892022249
57103708186253,113803925251286
57103708285218,113803925350249
57103741553997,113803958618574
57103741645674,113803958710249
57103774883308,113803991947499
57103774974058,113803992038249
57103808207304,113804025271324
57103808302229,113804025366249
57103841536187,113804058600036
57103841630400,113804058694249
57103874866202,113804091929911
57103874958540,113804092022249
57103908193626,113804125257249
57103908286626,113804125350249
57103941524751,113804158588286
57103941614713,113804158678249
57103974881732,113804191945411
57103974974571,113804192038249
57104008213041,113804225276449
57104008302842,113804225366249
57104041541612,113804258604749
57104041631113,113804258694249
57104074869208,113804291932074
57104074959383,113804292022249
57104108196815,113804325259411
57104108287654,113804325350249
57104141572359,113804358634699
57104141615909,113804358678249
57104174876186,113804391938324
57104174976111,113804392038249
57104208212345,113804425274286
57104208304309,113804425366249
57104241542046,113804458603749
57104241632546,113804458694249
57104274865858,113804491927324
57104274960784,113804492022249
57104308199683,113804525260949
57104308288983,113804525350249
57104341527127,113804558588286
57104341617091,113804558678249
57104374882811,113804591943786
57104374977275,113804592038249
57104408215210,113804625276000
57104408305460,113804625366249
57104441533895,113804658594499
57104441633645,113804658694249
57104474870030,113804691930449
57104474961831,113804692022249
57104508197552,113804725257786
57104508290016,113804725350249
57104541528776,113804758588824
57104541618201,113804758678249
57104574856292,113804791916161
57104574946380,113804792006249
57104608217320,113804825276999
57104608306571,113804825366249
57104641544933,113804858604324
57104641634859,113804858694249
57104674872558,113804891931661
57104674963146,113804892022249
57104708200130,113804925258999
57104708291380,113804925350249
57104741527556,113804958586324
57104741619481,113804958678249
57104774855101,113804991913661
57104774947690,113804992006249
57104808216159,113805025274499
57104808307910,113805025366249
57104841543626,113805058601824
57104841636051,113805058694249
57104874874818,113805091932874
57104874964193,113805092022249
57104908236760,113805125294661
57104908292348,113805125350249
57104941523306,113805158581036
57104941620519,113805158678249
57104974860554,113805191918161
57104974948642,113805192006249
57105008213714,113805225271124
57105008308839,113805225366249
57105041542159,113805258599411
57105041636997,113805258694249
57105074868655,113805291925749
57105074965156,113805292022249
57105108241764,113805325298699
57105108293314,113805325350249
57105141535368,113805358592124
57105141621494,113805358678249
57105174859004,113805391915499
57105174949755,113805392006249
57105208221088,113805425277286
57105208310052,113805425366249
57105241545888,113805458601874
57105241638263,113805458694249
57105274874538,113805491930374
57105274966414,113805492022249
57105308202201,113805525257699
57105308294752,113805525350249
57105341532016,113805558587374
57105341622891,113805558678249
57105374851791,113805591907037
57105374951004,113805592006249
57105408223994,113805625279036
57105408279208,113805625334249
57105441548786,113805658603624
57105441607411,113805658662249
57105474878652,113805691933286
57105474935615,113805691990249
57105508237143,113805725291574
57105508263818,113805725318249
57105541529772,113805758583999
57105541640022,113805758694249
57105574858475,113805791912499
57105574968226,113805792022249
57105608219504,113805825273324
57105608296430,113805825350249
57105641547021,113805858600661
57105641624609,113805858678249
57105674874510,113805891927999
57105674952761,113805892006249
57105708206422,113805925259661
57105708281011,113805925334249
57105741528068,113805958581161
57105741641157,113805958694249
57105774858714,113805991911661
57105774969302,113805992022249
57105808223323,113806025276124
57105808297448,113806025350249
57105841546140,113806058598786
57105841625604,113806058678249
57105874874489,113806091926949
57105874953790,113806092006249
57105908237725,113806125289999
57105908329976,113806125382249
57105941563536,113806158615624
57105941658162,113806158710249
57105974893847,113806191945749
57105974986348,113806192038249
57106008223348,113806225275074
57106008314524,113806225366249
57106041547340,113806258598911
57106041642678,113806258694249
57106074878986,113806291930374
57106074970862,113806292022250
57106108210831,113806325262036
57106108299045,113806325350249
57106141535987,113806358587036
57106141627200,113806358678249
57106174856192,113806391907124
57106174955318,113806392006249
57106208186747,113806425237411
57106208283586,113806425334249
57106241553033,113806458603374
57106241643909,113806458694249
57106274878364,113806491928374
57106274972239,113806492022249
57106308205997,113806525255911
57106308300335,113806525350249
57106341533431,113806558583249
57106341628431,113806558678249
57106374865998,113806591915699
57106374956549,113806592006249
57106408185104,113806625234624
57106408284730,113806625334249
57106441521410,113806658570749
57106441612911,113806658662249
57106474848916,113806691898074
57106474941092,113806691990249
57106508180148,113806725229124
57106508269273,113806725318249
57106541556079,113806758604874
57106541629454,113806758678249
57106574883583,113806791932199
57106574957633,113806792006249
57106608211122,113806825259536
57106608285836,113806825334249
57106641538777,113806858586874
57106641614153,113806858662249
57106674866385,113806891914161
57106674974474,113806892022249
57106708197607,113806925245249
57106708302607,113806925350249
57106741554865,113806958602374
57106741630740,113806958678249
57106774882335,113806991929661
57106774958924,113806992006249
57106808213701,113807025260749
57106808287201,113807025334249
57106841541107,113807058588036
57106841615320,113807058662249
57106874868596,113807091915374
57106874975471,113807092022249
57106908196072,113807125242699
57106908303622,113807125350249
57106941557060,113807158603536
57106941631773,113807158678249
57106974884549,113807191930874
57106974959924,113807192006249
57107008212054,113807225258199
57107008288105,113807225334249
57107041543346,113807258589249
57107041616347,113807258662249
57107074870848,113807291916574
57107074976524,113807292022249
57107108198408,113807325243911
57107108304746,113807325350249
57107141525933,113807358571249
57107141632934,113807358678249
57107174886946,113807391932074
57107174961122,113807392006249
57107208214470,113807425259411
57107208289308,113807425334249
57107241538028,113807458582786
57107241617491,113807458662249
57107274864168,113807491908749
57107274945668,113807491990249
57107308197486,113807525242124
57107308305609,113807525350249
57107341519018,113807558564124
57107341633144,113807558678249
57107374893476,113807591938286
57107374961440,113807592006249
57107408214397,113807625258911
57107408289736,113807625334249
57107441534156,113807658578374
57107441618032,113807658662249
57107474866652,113807691910574
57107474946327,113807691990249
57107508200535,113807725244161
57107508274623,113807725318249
57107541517955,113807758561286
57107541634919,113807758678249
57107574891465,113807791934499
57107574963215,113807792006249
57107608209045,113807825251824
57107608291471,113807825334249
57107641540274,113807858582874
57107641619650,113807858662249
57107674867880,113807891910199
57107674947930,113807891990249
57107708195344,113807925237499
57107708308094,113807925350249
57107741522848,113807958564824
57107741636274,113807958678249
57107774883902,113807991925699
57107774964453,113807992006249
57107808215563,113808025257161
57107808292652,113808025334249
57107841541962,113808058583324
57107841620888,113808058662249
57107874867104,113808091908286
57107874949067,113808091990249
57107908201136,113808125242124
57107908309262,113808125350249
57107941529986,113808158570824
57107941637412,113808158678249
57107974891187,113808191931874
57107974965562,113808192006249
57108008223942,113808225264499
57108008293692,113808225334249
57108041539056,113808258579499
57108041621806,113808258662249
57108074875436,113808291915662
57108074950024,113808291990249
57108108170798,113808325210874
57108108310173,113808325350249
57108141524316,113808358564249
57108141638316,113808358678249
57108174855450,113808391895286
57108174966415,113808392006249
57108208216109,113808425255499
57108208294860,113808425334249
57108241540844,113808458579874
57108241623219,113808458662249
57108274873905,113808491912824
57108274951330,113808491990249
57108308198961,113808525237749
57108308279461,113808525318249
57108341523121,113808558561824
57108341639547,113808558678249
57108374852165,113808591890661
57108374967754,113808592006249
57108408216336,113808625254624
57108408295961,113808625334249
57108441542867,113808658580949
57108441624168,113808658662249
57108474870411,113808691908286
57108474952375,113808691990249
57108508201118,113808725238786
57108508280582,113808725318249
57108541533988,113808758571449
57108541640789,113808758678249
57108574857570,113808791894824
57108574968996,113808792006249
57108608222778,113808825259824
57108608297203,113808825334249
57108641550322,113808858587161
57108641625410,113808858662249
57108674880933,113808891917574
57108674953608,113808891990249
57108708199571,113808925236074
57108708281746,113808925318249
57108741532771,113808958569249
57108741641772,113808958678250
57108774862025,113808991898499
57108774969775,113808992006249
57108808212654,113809025249124
57108808297780,113809025334250
57108841552285,113809058588574
57108841625962,113809058662249
57108874878612,113809091914324
57108874954537,113809091990249
57108908209638,113809125245161
57108908282726,113809125318249
57108941533329,113809158568574
57108941643004,113809158678249
57108974859132,113809191894286
57108974971096,113809192006249
57109008195883,113809225230824
57109008299308,113809225334249
57109041542905,113809258577749
57109041627406,113809258662249
57109074872599,113809291907199
57109074955649,113809291990249
57109108201214,113809325235699
57109108283764,113809325318249
57109141533681,113809358567949
57109141643982,113809358678249
57109174858280,113809391892499
57109174972028,113809392006249
57109208185306,113809425219824
57109208299733,113809425334249
57109241555252,113809458589286
57109241628216,113809458662249
57109274884235,113809491917786
57109274956699,113809491990249
57109308211952,113809525245124
57109308285077,113809525318249
57109341543078,113809558576161
57109341613166,113809558646249
57109374870600,113809591903499
57109374973351,113809592006249
57109408198115,113809625230824
57109408301540,113809625334249
57109441525641,113809658558161
57109441629730,113809658662249
57109474853119,113809691885449
57109474957919,113809691990249
57109508180645,113809725212786
57109508286109,113809725318249
57109541541710,113809758573661
57109541614298,113809758646249
57109574869191,113809791900949
57109574974491,113809792006249
57109608200482,113809825232036
57109608302696,113809825334249
57109641557775,113809858589124
57109641630900,113809858662249
57109674889077,113809891920199
57109674959127,113809891990249
57109708210172,113809925241036
57109708287386,113809925318249
57109741533909,113809958564624
57109741615535,113809958646249
57109774870015,113809991900574
57109774975690,113809992006249
57109808189838,113810025220249
57109808303839,113810025334249
57109841553399,113810058583661
57109841631987,113810058662249
57109874878085,113810091908199
57109874960136,113810091990249
57109908204196,113810125234161
57109908288284,113810125318249
57109941535397,113810158565199
57109941616447,113810158646249
57109974865286,113810191894874
57109974976662,113810192006249
57110008192825,113810225222199
57110008304876,113810225334249
57110041527779,113810258556999
57110041633030,113810258662249
57110074881308,113810291910374
57110074961184,113810291990249
57110108208819,113810325237699
57110108289370,113810325318249
57110141536408,113810358565036
57110141617622,113810358646249
57110174863902,113810391892374
57110174945777,113810391974249
57110208194821,113810425223411
57110208305656,113810425334249
57110241523176,113810458552324
57110241633103,113810458662249
57110274884597,113810491913161
57110274961686,113810491990249
57110308212518,113810525240499
57110308290269,113810525318249
57110341540325,113810558567824
57110341618750,113810558646249
57110374867835,113810591895161
57110374946924,113810591974250
57110408195304,113810625222449
57110408307105,113810625334249
57110441522822,113810658549786
57110441635286,113810658662249
57110474854042,113810691880825
57110474963467,113810691990249
57110508181560,113810725208161
57110508291648,113810725318249
57110541542616,113810758569036
57110541619829,113810758646249
57110574870083,113810791896324
57110574948008,113810791974249
57110608197610,113810825223661
57110608308199,113810825334249
57110641525194,113810858550999
57110641636444,113810858662249
57110674886264,113810891911824
57110674964690,113810891990249
57110708213816,113810925239161
57110708292905,113810925318249
57110741541309,113810958566499
57110741621060,113810958646249
57110774868883,113810991893824
57110774949308,113810991974249
57110808200126,113811025224874
57110808309502,113811025334250
57110841527559,113811058552199
57110841637610,113811058662249
57110874888505,113811091913036
57110874965718,113811091990249
57110908216004,113811125240374
57110908293879,113811125318249
57110941543585,113811158567699
57110941622135,113811158646249
57110974871014,113811191895036
57110974950227,113811191974249
57111008198538,113811225222374
57111008310414,113811225334249
57111041527519,113811258551286
57111041638482,113811258662249
57111074861079,113811291884874
57111074966455,113811291990249
57111108220017,113811325243374
57111108294892,113811325318249
57111141544083,113811358567199
57111141623134,113811358646249
57111174871676,113811391894499
57111174951427,113811391974249
57111208199441,113811425222036
57111208279655,113811425302249
57111241526952,113811458549374
57111241639827,113811458662249
57111274854456,113811491876699
57111274968006,113811491990249
57111308215472,113811525237536
57111308296186,113811525318249
57111341542978,113811558564874
57111341624354,113811558646249
57111374870452,113811591892199
57111374952503,113811591974249
57111408201701,113811625223249
57111408280702,113811625302249
57111441529225,113811658550574
57111441608901,113811658630249
57111474856761,113811691877911
57111474937100,113811691958249
57111508184298,113811725205249
57111508265299,113811725286249
57111541545323,113811758566074
57111541641498,113811758662249
57111574872858,113811791893411
57111574969697,113811791990249
57111608204520,113811825224874
57111608297896,113811825318249
57111641535772,113811858555911
57111641626111,113811858646249
57111674859659,113811891879536
57111674954373,113811891974249
57111708217047,113811925236661
57111708314636,113811925334249
57111741552015,113811958571411
57111741642853,113811958662249
57111774875723,113811991895036
57111774970937,113811991990249
57111808203145,113812025222374
57111808299020,113812025318249
57111841533564,113812058552661
57111841627153,113812058646249
57111874862292,113812091881161
57111874955380,113812091974249
57111908190444,113812125209249
57111908283444,113812125302249
57111941547648,113812158566374
57111941643524,113812158662249
57111974878765,113812191897411
57111974971603,113812191990249
57112008205318,113812225223786
57112008299783,113812225318249
57112041533072,113812258551124
57112041628197,113812258646249
57112074860611,113812291878449
57112074956412,113812291974249
57112108188157,113812325205786
57112108284621,113812325302249
57112141515622,113812358533124
57112141612747,113812358630249
57112174876592,113812391893949
57112174972893,113812391990249
57112208209475,113812425226574
57112208301151,113812425318249
57112241540784,113812458557624
57112241629409,113812458646249
57112274868354,113812491884949
57112274957655,113812491974249
57112308195897,113812525212286
57112308285861,113812525302249
57112341594192,113812558610374
57112341678068,113812558694249
57112374955224,113812591971199
57112375006274,113812592022249
57112408245517,113812625261286
57112408334480,113812625350249
57112441573061,113812658588624
57112441662686,113812658678249
57112474900592,113812691915949
57112474990893,113812692006249
57112508228135,113812725243286
57112508319099,113812725334249
57112541555679,113812758570624
57112541647305,113812758662249
57112574886923,113812791901661
57112574975511,113812791990249
57112608206042,113812825220574
57112608303717,113812825318249
57112641536123,113812858550449
57112641631924,113812858646249
57112674863596,113812891877786
57112674960059,113812891974249
57112708190907,113812925205124
57112708288033,113812925302249
57112741518381,113812958532449
57112741616181,113812958630249
57112774879435,113812991893286
57112774976399,113812991990249
57112808207060,113813025220624
57112808304686,113813025318249
57112841538306,113813058551661
57112841632894,113813058646249
57112874884299,113813091897624
57112874960924,113813091974249
57112908193153,113813125206324
57112908289077,113813125302249
57112941520448,113813158533662
57112941617037,113813158630249
57112974881736,113813191894499
57112974977486,113813191990249
57113008208988,113813225221824
57113008305411,113813225318249
57113041535928,113813258549124
57113041633054,113813258646249
57113074863486,113813291876449
57113074961287,113813291974249
57113108194769,113813325207499
57113108289520,113813325302249
57113141522328,113813358534824
57113141617753,113813358630249
57113174883436,113813391895699
57113174977987,113813391990249
57113208210970,113813425222999
57113208306220,113813425318249
57113241538528,113813458550324
57113241634453,113813458646249
57113274924098,113813491935661
57113274962687,113813491974249
57113308198119,113813525209449
57113308290920,113813525302249
57113341522940,113813558534036
57113341619153,113813558630249
57113374886548,113813591897411
57113374979387,113813591990249
57113408211319,113813625221949
57113408307620,113813625318249
57113441542178,113813658552574
57113441635853,113813658646249
57113474870498,113813691880661
57113474964087,113813691974249
57113508200394,113813725210324
57113508292320,113813725302249
57113541525215,113813758534911
57113541620553,113813758630249
57113574857254,113813791866699
57113574948805,113813791958249
57113608215623,113813825224786
57113608309086,113813825318249
57113641549193,113813858558161
57113641637282,113813858646249
57113674870264,113813891879036
57113674965477,113813891974249
57113708200122,113813925208699
57113708293673,113813925302249
57113741530193,113813958538574
57113741621869,113813958630249
57113774857735,113813991865911
57113774950074,113813991958249
57113808218792,113814025226749
57113808310292,113814025318249
57113841546220,113814058554074
57113841638394,113814058646249
57113874873544,113814091881374
57113874966421,113814091974249
57113908200461,113814125207949
57113908294761,113814125302249
57113941530902,113814158538249
57113941622903,113814158630249
57113974861286,113814191868374
57113974951161,113814191958249
57114008222713,113814225229624
57114008279339,113814225286249
57114041545510,113814258552249
57114041639510,113814258646249
57114074878173,113814291884699
57114074967723,113814291974249
57114108203347,113814325209661
57114108295936,113814325302249
57114141525957,113814358532124
57114141624082,113814358630249
57114174853313,113814391859449
57114174952114,113814391958249
57114208184651,113814425190499
57114208280402,113814425286249
57114241542005,113814458547624
57114241640631,113814458646249
57114274873184,113814491878661
57114274968772,113814491974249
57114308200664,113814525205999
57114308296914,113814525302249
57114341528186,113814558533324
57114341625113,113814558630249
57114374855807,113814591860624
57114374953433,113814591958249
57114408183303,113814625187949
57114408281604,113814625286249
57114441510811,113814658515286
57114441609775,113814658614249
57114474842020,113814691846324
57114474937946,113814691942249
57114508169528,113814725173661
57114508266116,113814725270249
57114541545449,113814758549411
57114541642287,113814758646249
57114574872958,113814791876749
57114574970458,113814791974249
57114608200454,113814825204074
57114608298629,113814825302249
57114641527986,113814858531374
57114641626862,113814858630249
57114674859387,113814891862449
57114674955187,113814891958249
57114708186813,113814925189786
57114708283277,113814925286249
57114741547875,113814958550624
57114741643500,113814958646249
57114774875290,113814991877949
57114774971590,113814991974249
57114808202691,113815025205249
57114808299692,113815025302249
57114841533909,113815058536124
57114841628034,113815058630249
57114874866273,113815091868324
57114874956199,113815091958249
57114908188766,113815125190536
57114908284480,113815125286249
57114941552109,113815158553749
57114941612610,113815158614249
57114974891935,113815191893411
57114974972773,113815191974249
57115008204327,113815225205624
57115008300952,113815225302249
57115041544168,113815258545286
57115041629131,113815258630249
57115074862842,113815291863786
57115074957305,113815291958249
57115108190320,113815325191124
57115108285445,113815325286249
57115141517549,113815358518249
57115141613550,113815358614249
57115174876023,113815391876536
57115174973737,113815391974249
57115208203381,113815425203661
57115208301970,113815425302249
57115241534653,113815458534699
57115241630203,113815458630249
57115274860802,113815491860624
57115274958427,113815491958249
57115308209306,113815525208911
57115308286645,113815525286249
57115341517112,113815558516449
57115341614912,113815558614249
57115374878152,113815591877286
57115374975115,113815591974249
57115408205638,113815625204624
57115408303263,113815625302249
57115441533111,113815658531949
57115441631411,113815658630249
57115474860595,113815691859286
57115474959559,113815691958249
57115508188081,113815725186624
57115508287707,113815725286249
57115541519266,113815758517661
57115541615854,113815758614249
57115574876566,113815791874786
57115574976030,113815791974249
57115608207852,113815825205824
57115608304277,113815825302249
57115641535401,113815858533161
57115641632490,113815858630249
57115674862952,113815891860499
57115674960703,113815891958249
57115708190504,113815925187824
57115708288930,113815925286249
57115741518059,113815958515161
57115741617147,113815958614249
57115774878998,113815991875999
57115774977249,113815991974249
57115808206372,113816025203324
57115808305296,113816025302249
57115841533515,113816058530624
57115841633143,113816058630249
57115874865343,113816091861699
57115874961893,113816091958249
57115908192811,113816125189036
57115908290024,113816125286249
57115941520214,113816158516324
57115941618140,113816158614249
57115974847832,113816191843661
57115974946421,113816191942249
57116008208800,113816225204499
57116008306551,113816225302249
57116041541616,113816258537161
57116041634705,113816258630249
57116074869308,113816291864699
57116074962859,113816291958249
57116108193063,113816325188286
57116108291026,113816325286249
57116141525940,113816358520949
57116141619240,113816358614249
57116174853500,113816391848286
57116174947464,113816391942249
57116208259194,113816425253786
57116208307657,113816425302249
57116241542050,113816458536449
57116241635850,113816458630249
57116274869543,113816491863749
57116274964044,113816491958249
57116308197062,113816525191074
57116308292237,113816525286249
57116341524602,113816558518411
57116341620440,113816558614249
57116374858861,113816591852449
57116374948661,113816591942249
57116408214756,113816625208161
57116408308845,113816625302249
57116441536227,113816658529449
57116441637028,113816658630249
57116474867461,113816691860499
57116474965211,113816691958249
57116508194019,113816725186874
57116508293394,113816725286249
57116541531739,113816758524411
57116541621578,113816758614249
57116574858017,113816791850536
57116574949730,113816791942249
57116608219247,113816825211624
57116608309873,113816825302249
57116641546924,113816858538911
57116641638263,113816858630249
57116674874558,113816891866249
57116674966558,113816891958249
57116708205695,113816925197286
57116708294658,113816925286249
57116741533212,113816958524624
57116741622838,113816958614249
57116774860705,113816991851949
57116774951005,113816991942249
57116808225432,113817025216536
57116808279145,113817025270249
57116841548863,113817058540124
57116841638985,113817058630249
57116874875646,113817091867449
57116874966447,113817091958249
57116908203512,113817125194786
57116908294977,113817125286249
57116941527454,113817158518199
57116941623506,113817158614249
57116974858943,113817191849249
57116974951943,113817191942249
57117008190173,113817225180324
57117008280099,113817225270249
57117041547415,113817258537411
57117041640253,113817258630249
57117074878686,113817291868499
57117074968436,113817291958249
57117108207781,113817325197411
57117108296620,113817325286249
57117141519239,113817358508661
57117141624828,113817358614249
57117174864263,113817391853411
57117174953102,113817391942249
57117208188366,113817425177249
57117208281367,113817425270249
57117241545978,113817458534574
57117241641654,113817458630249
57117274873714,113817491862124
57117274969839,113817491958249
57117308205149,113817525193374
57117308298024,113817525286249
57117341536784,113817558524824
57117341626210,113817558614249
57117374895682,113817591883536
57117374986395,113817591974249
57117408225992,113817625213661
57117408314581,113817625302249
57117441550178,113817658537661
57117441642766,113817658630249
57117474879276,113817691866574
57117474970952,113817691958249
57117508202136,113817725189249
57117508299137,113817725286249
57117541533572,113817758520499
57117541627322,113817758614249
57117574858544,113817791845286
57117574955508,113817791942249
57117608193730,113817825180286
57117608283693,113817825270249
57117641547290,113817858533661
57117641643878,113817858630249
57117674883503,113817891869824
57117674971928,113817891958249
57117708207258,113817925193661
57117708299848,113817925286249
57117741530493,113817958516286
57117741628456,113817958614249
57117774865868,113817991851499
57117774956618,113817991942249
57117808197217,113818025182749
57117808284717,113818025270249
57117841518684,113818058503999
57117841612934,113818058598249
57117874873661,113818091858786
57117874973125,113818091958249
57117908203674,113818125188661
57117908301262,113818125286249
57117941531150,113818158515999
57117941629400,113818158614249
57117974858670,113818191843324
57117974957596,113818191942249
57118008186267,113818225170624
57118008285892,113818225270249
57118041513690,113818258497949
57118041613991,113818258598249
57118074875702,113818291859786
57118074974166,113818291958249
57118108204352,113818325188286
57118108302316,113818325286249
57118141531790,113818358515574
57118141630466,113818358614249
57118174863063,113818391846661
57118174958652,113818391942249
57118208189066,113818425172374
57118208286942,113818425270249
57118241516665,113818458499699
57118241615216,113818458598249
57118274877755,113818491860536
57118274975469,113818491958249
57118308209954,113818525192574
57118308303629,113818525286249
57118341541165,113818558523624
57118341631790,113818558614249
57118374864901,113818591847199
57118374959951,113818591942249
57118408192399,113818625174536
57118408288112,113818625270249
57118441523598,113818658505574
57118441616273,113818658598249
57118474851095,113818691832911
57118474944434,113818691926249
57118508171881,113818725153536
57118508272595,113818725254249
57118541539167,113818758520661
57118541632756,113818758614249
57118574869203,113818791850536
57118574960917,113818791942249
57118608196747,113818825177874
57118608289123,113818825270249
57118641524448,113818858505199
57118641617500,113818858598249
57118674889377,113818891869786
57118674945840,113818891926249
57118708207382,113818925188036
57118708305593,113818925286249
57118741537975,113818958519124
57118741633101,113818958614249
57118774864412,113818991845036
57118774961626,113818991942249
57118808197350,113819025177449
57118808290151,113819025270249
57118841524894,113819058504786
57118841618355,113819058598249
57118874851746,113819091832124
57118874945872,113819091926249
57118908212947,113819125192949
57118908306248,113819125286249
57118941540660,113819158520286
57118941634624,113819158614249
57118974868373,113819191847624
57118974962999,113819191942249
57119008199374,113819225178249
57119008291375,113819225270249
57119041523077,113819258501624
57119041619703,113819258598249
57119074870340,113819291848749
57119074947840,113819291926249
57119108213335,113819325191699
57119108307885,113819325286249
57119141538327,113819358516499
57119141636078,113819358614249
57119174868181,113819391846161
57119174964270,113819391942249
57119208233912,113819425211699
57119208324462,113819425302249
57119241558854,113819458536449
57119241652654,113819458630249
57119274885008,113819491862411
57119274980847,113819491958249
57119308213488,113819525190699
57119308309039,113819525286249
57119341544517,113819558521536
57119341637231,113819558614249
57119374880673,113819591857499
57119374965423,113819591942249
57119408207990,113819625184624
57119408293615,113819625270249
57119441531344,113819658507786
57119441621807,113819658598249
57119474850036,113819691826286
57119474950000,113819691926249
57119508184766,113819725160824
57119508278192,113819725254249
57119541554459,113819758530324
57119541654384,113819758630249
57119574886798,113819791862536
57119574982511,113819791958249
57119608220102,113819825195911
57119608310440,113819825286249
57119641547369,113819858523249
57119641638369,113819858614249
57119674874767,113819891850574
57119674966443,113819891942249
57119708202616,113819925177911
57119708294956,113819925270249
57119741534167,113819958508949
57119741623468,113819958598249
57119774861908,113819991836286
57119774951871,113819991926249
57119808189391,113820025163624
57119808280017,113820025254249
57119841550526,113820058524449
57119841640327,113820058614249
57119874877988,113820091851786
57119874968452,113820091942249
57119908205451,113820125179124
57119908296577,113820125270249
57119941532949,113820158506449
57119941624750,113820158598249
57119974860530,113820191833749
57119974953030,113820191926249
57120008191745,113820225164824
57120008281170,113820225254249
57120041548943,113820258521911
57120041641281,113820258614249
57120074880227,113820291852999
57120074969477,113820291942249
57120108207748,113820325180324
57120108297673,113820325270249
57120141535250,113820358507624
57120141625875,113820358598249
57120174862807,113820391834949
57120174954108,113820391926249
57120208190413,113820425162286
57120208282377,113820425254249
57120241551495,113820458523124
57120241642620,113820458614249
57120274879020,113820491850449
57120274970820,113820491942249
57120308206720,113820525177949
57120308299020,113820525270249
57120341539129,113820558510199
57120341627179,113820558598249
57120374863950,113820591834949
57120374955250,113820591926249
57120408192437,113820625163249
57120408283438,113820625254249
57120441517412,113820658488036
57120441611625,113820658582249
57120474846099,113820691816536
57120474939813,113820691910249
57120508177125,113820725147375
57120508268000,113820725238249
57120541545387,113820758515449
57120541644188,113820758614249
57120574880111,113820791850199
57120574972159,113820791942249
57120608201979,113820825172449
57120608299780,113820825270249
57120641529841,113820858499786
57120641628305,113820858598249
57120674858866,113820891828286
57120674956830,113820891926249
57120708186573,113820925155574
57120708285248,113820925254249
57120741517802,113820958486661
57120741613391,113820958582249
57120774875142,113820991843749
57120774973643,113820991942249
57120808210501,113821025178949
57120808301801,113821025270249
57120841531909,113821058500199
57120841629960,113821058598249
57120874862183,113821091830324
57120874958109,113821091926249
57120908189841,113821125157824
57120908286267,113821125254249
57120941518772,113821158486536
57120941614485,113821158582249
57120974886205,113821191853874
57120974974580,113821191942249
57121008207075,113821225174536
57121008302789,113821225270249
57121041533446,113821258500699
57121041630997,113821258598249
57121074868621,113821291835699
57121074959171,113821291926249
57121108196023,113821325162999
57121108287273,113821325254249
57121141495170,113821358461911
57121141615509,113821358582249
57121174878702,113821391845124
57121174975828,113821391942249
57121208207601,113821425173824
57121208304026,113821425270249
57121241535136,113821458501161
57121241632225,113821458598249
57121274866373,113821491832199
57121274960423,113821491926249
57121308190158,113821525155786
57121308288621,113821525254249
57121341521232,113821558486874
57121341616605,113821558582249
57121374877883,113821591843949
57121374976183,113821591942249
57121408214578,113821625180324
57121408304504,113821625270249
57121441541274,113821658506699
57121441632825,113821658598249
57121474870307,113821691835411
57121474961146,113821691926249
57121508193503,113821725158286
57121508289467,113821725254249
57121541522948,113821758487411
57121541617787,113821758582249
57121574880758,113821791844949
57121574946059,113821791910249
57121608216289,113821825180324
57121608306215,113821825270249
57121641542977,113821858506749
57121641634478,113821858598249
57121674865864,113821891829374
57121674962740,113821891926249
57121708203645,113821925166911
57121708290983,113821925254249
57121741526484,113821958489574
57121741619160,113821958582249
57121774855089,113821991818036
57121774947302,113821991910249
57121808216077,113822025178911
57121808307415,113822025270249
57121841543577,113822058506249
57121841635578,113822058598249
57121874871027,113822091833536
57121874963740,113822091926249
57121908202285,113822125164624
57121908291911,113822125254249
57121941529762,113822158491911
57121941620100,113822158582249
57121974857298,113822191819249
57121974948299,113822191910249
57122008219129,113822225180824
57122008308554,113822225270249
57122041539220,113822258500749
57122041636721,113822258598249
57122074870012,113822291831374
57122074964887,113822291926249
57122108200773,113822325161949
57122108293073,113822325254249
57122141528300,113822358489286
57122141621263,113822358582249
57122174859423,113822391820324
57122174949349,113822391910249
57122208213666,113822425174286
57122208309630,113822425270249
57122241546714,113822458507036
57122241637928,113822458598249
57122274874618,113822491834699
57122274966168,113822491926249
57122308201485,113822525161624
57122308294111,113822525254249
57122341144346,113822558104161
57122341622438,113822558582249
57122374852511,113822591812074
57122374950686,113822591910249
57122408265033,113822625224411
57122408278871,113822625238249
57122441551180,113822658510374
57122441607055,113822658566249
57122474874739,113822691833749
57122474935239,113822691894249
57122508201836,113822725160661
57122508263424,113822725222249
57122541530308,113822758488949
57122541639609,113822758598249
57122574863917,113822791822374
57122574967793,113822791926249
57122608215889,113822825174161
57122608295977,113822825254249
57122641548286,113822858506374
57122641624162,113822858582249
57122674909296,113822891867199
57122675000346,113822891958249
57122708239155,113822925196874
57122708328531,113822925286249
57122741560415,113822958517949
57122741656715,113822958614249
57122774887924,113822991845249
57122774984924,113822991942249
57122808215474,113823025172574
57122808313149,113823025270249
57122841546649,113823058503661
57122841641238,113823058598249
