stream_id,hand_index,timestamp[ns],x_min[pixel],x_max[pixel],y_min[pixel],y_max[pixel],visibility_ratio[%]
1201-2,0,57113941622903,549.0,649.0,370.0,457.0,0.4
1201-2,1,57113941622903,408.0,487.0,212.0,303.0,1.0
1201-2,0,57113974951161,549.0,649.0,370.0,457.0,0.40856720827178733
1201-2,1,57113974951161,409.0,488.0,211.0,302.0,1.0
1201-2,0,57114008279339,549.0,649.0,371.0,457.0,0.40514184397163117
1201-2,1,57114008279339,408.0,488.0,212.0,302.0,0.9997060552616108
1201-2,0,57114041639510,548.0,649.0,372.0,458.0,0.4
1201-2,1,57114041639510,407.0,486.0,214.0,303.0,0.9994095069382934
1201-2,0,57114074967723,548.0,648.0,372.0,459.0,0.39121401009201545
1201-2,1,57114074967723,405.0,485.0,217.0,305.0,0.9997027348394768
1201-2,0,57114108295936,548.0,648.0,374.0,460.0,0.3786610878661088
1201-2,1,57114108295936,403.0,484.0,220.0,306.0,0.9993997599039616
1201-2,0,57114141624082,547.0,648.0,375.0,462.0,0.37440334128878283
1201-2,1,57114141624082,401.0,482.0,221.0,306.0,0.9996957712199575
1201-2,0,57114174952114,546.0,647.0,376.0,462.0,0.3825104104699584
1201-2,1,57114174952114,399.0,480.0,222.0,305.0,1.0
1201-2,0,57114208280402,545.0,646.0,376.0,462.0,0.39465875370919884
1201-2,1,57114208280402,398.0,480.0,221.0,303.0,1.0
1201-2,0,57114241640631,544.0,646.0,376.0,462.0,0.4097877358490566
1201-2,1,57114241640631,398.0,480.0,220.0,302.0,0.9996891513832763
1201-2,0,57114274968772,544.0,645.0,376.0,462.0,0.4250146455770357
1201-2,1,57114274968772,399.0,480.0,219.0,302.0,0.9996914532551682
1201-2,0,57114308296914,543.0,645.0,376.0,462.0,0.43379128909675535
1201-2,1,57114308296914,399.0,481.0,218.0,302.0,0.9978441638435479
1201-2,0,57114341625113,542.0,645.0,377.0,462.0,0.43766423357664236
1201-2,1,57114341625113,400.0,481.0,217.0,302.0,0.9975323874151758
1201-2,0,57114374953433,543.0,645.0,377.0,463.0,0.4334689134224288
1201-2,1,57114374953433,400.0,482.0,217.0,302.0,0.9978428351309707
1201-2,0,57114408281604,543.0,645.0,377.0,463.0,0.4223130841121495
1201-2,1,57114408281604,400.0,482.0,217.0,302.0,0.9981498612395929
1201-2,0,57114441609775,543.0,645.0,378.0,464.0,0.41145528930450026
1201-2,1,57114441609775,399.0,482.0,219.0,302.0,0.9984452736318408
1201-2,0,57114474937946,543.0,645.0,378.0,464.0,0.4055718475073314
1201-2,1,57114474937946,399.0,482.0,219.0,302.0,0.9990589711417817
1201-2,0,57114508266116,542.0,645.0,378.0,464.0,0.4113868613138686
1201-2,1,57114508266116,399.0,481.0,219.0,301.0,0.9993722536095417
1201-2,0,57114541642287,542.0,644.0,379.0,465.0,0.4224037339556593
1201-2,1,57114541642287,399.0,482.0,220.0,301.0,0.9990554156171285
1201-2,0,57114574970458,541.0,644.0,379.0,465.0,0.4312300087234661
1201-2,1,57114574970458,399.0,481.0,219.0,300.0,0.9990509332489719
1201-2,0,57114608298629,541.0,643.0,380.0,465.0,0.4353523587652883
1201-2,1,57114608298629,398.0,481.0,219.0,301.0,0.9987377721678763
1201-2,0,57114641626862,541.0,643.0,380.0,465.0,0.43185120604475447
1201-2,1,57114641626862,398.0,480.0,220.0,302.0,0.9987349778621126
1201-2,0,57114674955187,541.0,643.0,381.0,466.0,0.4212529274004684
1201-2,1,57114674955187,399.0,481.0,221.0,303.0,0.999047921294827
1201-2,0,57114708283277,541.0,644.0,381.0,467.0,0.4012907010853623
1201-2,1,57114708283277,400.0,481.0,222.0,305.0,0.9987313669521091
1201-2,0,57114741643500,542.0,644.0,383.0,468.0,0.36623918878616163
1201-2,1,57114741643500,401.0,482.0,224.0,307.0,0.9990500316656111
1201-2,0,57114774971590,543.0,644.0,383.0,469.0,0.33323317307692313
1201-2,1,57114774971590,401.0,483.0,226.0,309.0,0.9990512333965844
1201-2,0,57114808299692,543.0,645.0,385.0,470.0,0.30152439024390243
1201-2,1,57114808299692,402.0,484.0,229.0,311.0,0.9993678887484198
1201-2,0,57114841628034,544.0,649.0,386.0,472.0,0.27278287461773704
1201-2,1,57114841628034,402.0,484.0,231.0,314.0,0.9996846420687481
1201-2,0,57114874956199,545.0,650.0,387.0,473.0,0.2419950738916256
1201-2,1,57114874956199,402.0,485.0,234.0,317.0,0.9996863237139272
1201-2,0,57114908284480,545.0,650.0,387.0,474.0,0.2064814814814815
1201-2,1,57114908284480,402.0,486.0,237.0,320.0,1.0
1201-2,0,57114941612610,546.0,651.0,390.0,476.0,0.1701346389228886
1201-2,1,57114941612610,402.0,487.0,240.0,322.0,1.0
1201-2,0,57114974972773,547.0,651.0,392.0,478.0,0.128345498783455
1201-2,1,57114974972773,402.0,489.0,244.0,325.0,1.0
1201-2,0,57115008300952,549.0,652.0,394.0,480.0,0.08855545748749633
1201-2,1,57115008300952,401.0,490.0,248.0,331.0,1.0
1201-2,0,57115041629131,549.0,651.0,397.0,483.0,0.06149050722584301
1201-2,1,57115041629131,398.0,489.0,253.0,337.0,1.0
1201-2,0,57115074957305,546.0,650.0,401.0,487.0,0.05174322080796902
1201-2,1,57115074957305,389.0,483.0,258.0,342.0,1.0
1201-2,0,57115108285445,543.0,647.0,405.0,489.0,0.0554305008441193
1201-2,1,57115108285445,377.0,472.0,264.0,348.0,1.0
1201-2,0,57115141613550,541.0,646.0,407.0,491.0,0.0609308885754584
1201-2,1,57115141613550,364.0,460.0,271.0,353.0,1.0
1201-2,0,57115174973737,539.0,644.0,409.0,492.0,0.06605134121719065
1201-2,1,57115174973737,354.0,447.0,277.0,358.0,1.0
1201-2,0,57115208301970,536.0,642.0,411.0,493.0,0.07855877141169522
1201-2,1,57115208301970,348.0,437.0,282.0,362.0,1.0
1201-2,0,57115241630203,534.0,640.0,413.0,494.0,0.09220072551390568
1201-2,1,57115241630203,345.0,424.0,289.0,363.0,1.0
1201-2,0,57115274958427,532.0,639.0,415.0,495.0,0.10624617268830375
1201-2,1,57115274958427,345.0,415.0,293.0,364.0,1.0
1201-2,0,57115308286645,531.0,638.0,415.0,495.0,0.11824953445065177
1201-2,1,57115308286645,348.0,411.0,296.0,364.0,0.9856763925729443
1201-2,0,57115341614912,531.0,637.0,415.0,494.0,0.12449171097904285
1201-2,1,57115341614912,350.0,406.0,297.0,363.0,0.9726177437020811
1201-2,0,57115374975115,531.0,638.0,415.0,494.0,0.12597200622083982
1201-2,1,57115374975115,351.0,406.0,297.0,363.0,0.9731581953169617
1201-2,0,57115408303263,531.0,638.0,415.0,493.0,0.12991030003093101
1201-2,1,57115408303263,353.0,407.0,295.0,362.0,0.9753086419753086
1201-2,0,57115441631411,530.0,637.0,417.0,494.0,0.13730972351662007
1201-2,1,57115441631411,353.0,407.0,297.0,360.0,0.9765625
1201-2,0,57115474959559,529.0,636.0,418.0,494.0,0.14925373134328357
1201-2,1,57115474959559,352.0,405.0,296.0,359.0,0.9779546846295162
1201-2,0,57115508287707,527.0,634.0,418.0,495.0,0.16224747474747475
1201-2,1,57115508287707,351.0,403.0,296.0,358.0,0.9794776119402985
1201-2,0,57115541615854,526.0,634.0,419.0,495.0,0.16949685534591197
1201-2,1,57115541615854,350.0,401.0,297.0,358.0,0.978343949044586
1201-2,0,57115574976030,526.0,633.0,419.0,495.0,0.1724467069678651
1201-2,1,57115574976030,349.0,399.0,300.0,359.0,0.9798439531859557
1201-2,0,57115608304277,526.0,633.0,419.0,495.0,0.17543859649122806
1201-2,1,57115608304277,347.0,396.0,299.0,359.0,0.9786808794137242
1201-2,0,57115641632490,526.0,633.0,420.0,495.0,0.17838874680306907
1201-2,1,57115641632490,346.0,393.0,301.0,360.0,0.9801641586867305
1201-2,0,57115674960703,526.0,633.0,419.0,494.0,0.18388960205391527
1201-2,1,57115674960703,344.0,391.0,303.0,361.0,0.9780068728522336
1201-2,0,57115708288930,526.0,633.0,419.0,494.0,0.18878865979381443
1201-2,1,57115708288930,344.0,390.0,306.0,362.0,0.9803370786516854
1201-2,0,57115741617147,526.0,633.0,419.0,494.0,0.19455252918287935
1201-2,1,57115741617147,343.0,390.0,306.0,362.0,0.9779829545454546
1201-2,0,57115774977249,526.0,633.0,419.0,494.0,0.19447154471544714
1201-2,1,57115774977249,344.0,388.0,306.0,362.0,0.9796659404502541
1201-2,0,57115808305296,526.0,633.0,419.0,494.0,0.19830949284785435
1201-2,1,57115808305296,344.0,389.0,308.0,362.0,0.9796806966618288
1201-2,0,57115841633143,526.0,632.0,420.0,494.0,0.2017629774730656
1201-2,1,57115841633143,344.0,388.0,307.0,362.0,0.9795021961932651
1201-2,0,57115874961893,525.0,632.0,420.0,494.0,0.2103896103896104
1201-2,1,57115874961893,343.0,390.0,306.0,358.0,0.9721577726218097
1201-2,0,57115908290024,525.0,632.0,420.0,493.0,0.22323166774821546
1201-2,1,57115908290024,338.0,391.0,306.0,355.0,1.0
1201-2,0,57115941618140,525.0,632.0,420.0,493.0,0.22989990313206327
1201-2,1,57115941618140,333.0,390.0,304.0,352.0,1.0
1201-2,0,57115974946421,526.0,632.0,421.0,493.0,0.22788461538461538
1201-2,1,57115974946421,328.0,395.0,304.0,351.0,1.0
1201-2,0,57116008306551,525.0,631.0,422.0,494.0,0.22165927802406585
1201-2,1,57116008306551,322.0,402.0,304.0,352.0,1.0
1201-2,0,57116041634705,523.0,630.0,425.0,496.0,0.2021909233176839
1201-2,1,57116041634705,316.0,404.0,306.0,357.0,1.0
1201-2,0,57116074962859,520.0,628.0,429.0,499.0,0.1805255023183926
1201-2,1,57116074962859,310.0,402.0,309.0,364.0,1.0
1201-2,0,57116108291026,517.0,625.0,433.0,502.0,0.17019319227230909
1201-2,1,57116108291026,306.0,396.0,313.0,374.0,1.0
1201-2,0,57116141619240,514.0,622.0,437.0,504.0,0.16651277316097257
1201-2,1,57116141619240,303.0,387.0,317.0,384.0,1.0
1201-2,0,57116174947464,512.0,621.0,439.0,505.0,0.1643667586629868
1201-2,1,57116174947464,300.0,378.0,324.0,393.0,1.0
1201-2,0,57116208307657,512.0,620.0,440.0,505.0,0.16856702619414485
1201-2,1,57116208307657,300.0,365.0,332.0,398.0,1.0
1201-2,0,57116241635850,511.0,619.0,441.0,505.0,0.1735485873952189
1201-2,1,57116241635850,303.0,357.0,341.0,402.0,1.0
1201-2,0,57116274964044,511.0,618.0,441.0,505.0,0.18170426065162906
1201-2,1,57116274964044,308.0,350.0,347.0,402.0,1.0
1201-2,0,57116308292237,511.0,618.0,442.0,504.0,0.19083728278041076
1201-2,1,57116308292237,312.0,356.0,359.0,399.0,1.0
1201-2,0,57116341620440,512.0,619.0,441.0,503.0,0.19785082174462706
1201-2,1,57116341620440,317.0,361.0,362.0,398.0,1.0
1201-2,0,57116374948661,513.0,620.0,440.0,502.0,0.20018885741265346
1201-2,1,57116374948661,322.0,366.0,361.0,396.0,1.0
1201-2,0,57116408308845,516.0,621.0,440.0,501.0,0.2023285084959094
1201-2,1,57116408308845,327.0,371.0,361.0,395.0,1.0
1201-2,0,57116441637028,518.0,623.0,438.0,500.0,0.20317856029915862
1201-2,1,57116441637028,331.0,375.0,361.0,395.0,0.9966442953020134
1201-2,0,57116474965211,521.0,625.0,437.0,499.0,0.19488916256157637
1201-2,1,57116474965211,335.0,379.0,362.0,396.0,0.9932432432432432
1201-2,0,57116508293394,524.0,627.0,435.0,498.0,0.1819841752891053
1201-2,1,57116508293394,339.0,383.0,363.0,397.0,0.9771241830065359
1201-2,0,57116541621578,526.0,629.0,434.0,497.0,0.16832279433905448
1201-2,1,57116541621578,342.0,386.0,364.0,399.0,0.9498381877022654
1201-2,0,57116574949730,528.0,630.0,433.0,497.0,0.16145367887995235
1201-2,1,57116574949730,343.0,387.0,366.0,400.0,0.9508716323296355
1201-2,0,57116608309873,528.0,631.0,432.0,496.0,0.16054502369668247
1201-2,1,57116608309873,343.0,387.0,366.0,401.0,0.968895800933126
1201-2,0,57116641638263,529.0,631.0,431.0,496.0,0.16617122473246135
1201-2,1,57116641638263,342.0,386.0,366.0,400.0,0.9751552795031055
1201-2,0,57116674966558,529.0,631.0,431.0,496.0,0.16884661117717004
1201-2,1,57116674966558,340.0,385.0,366.0,399.0,0.9777424483306836
1201-2,0,57116708294658,529.0,631.0,430.0,496.0,0.17128388442061365
1201-2,1,57116708294658,339.0,383.0,366.0,398.0,0.9827856025039123
1201-2,0,57116741622838,530.0,632.0,429.0,495.0,0.1688849452824608
1201-2,1,57116741622838,338.0,382.0,366.0,398.0,0.967391304347826
1201-2,0,57116774951005,531.0,633.0,427.0,495.0,0.16406480117820324
1201-2,1,57116774951005,338.0,382.0,366.0,398.0,0.9726443768996961
1201-2,0,57116808279145,532.0,634.0,426.0,494.0,0.16154521510096576
1201-2,1,57116808279145,338.0,382.0,366.0,397.0,0.9739263803680982
1201-2,0,57116841638985,533.0,635.0,426.0,493.0,0.16579406631762653
1201-2,1,57116841638985,338.0,382.0,365.0,397.0,0.9704510108864697
1201-2,0,57116874966447,533.0,635.0,424.0,492.0,0.17293012331180269
1201-2,1,57116874966447,338.0,382.0,364.0,396.0,0.9671875
1201-2,0,57116908294977,534.0,636.0,423.0,491.0,0.17854001759014954
1201-2,1,57116908294977,338.0,382.0,364.0,395.0,0.9657320872274143
1201-2,0,57116941623506,535.0,636.0,422.0,490.0,0.18536009445100354
1201-2,1,57116941623506,338.0,382.0,363.0,394.0,0.9785276073619632
1201-2,0,57116974951943,536.0,637.0,421.0,489.0,0.18098881695114774
1201-2,1,57116974951943,339.0,382.0,362.0,394.0,0.9778129952456418
1201-2,0,57117008280099,537.0,638.0,420.0,488.0,0.18200529256101147
1201-2,1,57117008280099,340.0,383.0,362.0,393.0,0.9700787401574803
1201-2,0,57117041640253,538.0,639.0,418.0,487.0,0.18480492813141683
1201-2,1,57117041640253,341.0,384.0,361.0,392.0,0.9761526232114467
1201-2,0,57117074968436,538.0,639.0,417.0,486.0,0.196113074204947
1201-2,1,57117074968436,341.0,383.0,359.0,390.0,0.9772357723577236
1201-2,0,57117108296620,538.0,639.0,416.0,484.0,0.22761083011008626
1201-2,1,57117108296620,341.0,383.0,357.0,388.0,0.9749582637729549
1201-2,0,57117141624828,536.0,638.0,415.0,482.0,0.2833886041603859
1201-2,1,57117141624828,340.0,382.0,351.0,383.0,0.9716193656093489
1201-2,0,57117174953102,535.0,636.0,413.0,479.0,0.36447166921898927
1201-2,1,57117174953102,340.0,381.0,345.0,376.0,0.9641025641025641
1201-2,0,57117208281367,533.0,631.0,411.0,477.0,0.44955535111928857
1201-2,1,57117208281367,340.0,380.0,337.0,370.0,0.968365553602812
1201-2,0,57117241641654,531.0,629.0,409.0,474.0,0.5142087944959617
1201-2,1,57117241641654,340.0,381.0,328.0,363.0,0.9563636363636364
1201-2,0,57117274969839,529.0,628.0,406.0,472.0,0.5673862310385064
1201-2,1,57117274969839,341.0,383.0,319.0,357.0,0.9962962962962963
1201-2,0,57117308298024,529.0,628.0,403.0,469.0,0.6125714285714285
1201-2,1,57117308298024,341.0,384.0,311.0,352.0,1.0
1201-2,0,57117341626210,529.0,628.0,399.0,467.0,0.6434977578475336
1201-2,1,57117341626210,339.0,382.0,306.0,349.0,1.0
1201-2,0,57117374986395,529.0,628.0,397.0,465.0,0.6718104160925875
1201-2,1,57117374986395,334.0,377.0,305.0,347.0,1.0
1201-2,0,57117408314581,527.0,627.0,395.0,464.0,0.6958985429033999
1201-2,1,57117408314581,328.0,370.0,309.0,348.0,1.0
1201-2,0,57117441642766,527.0,626.0,394.0,463.0,0.7097547974413646
1201-2,1,57117441642766,322.0,363.0,313.0,355.0,1.0
1201-2,0,57117474970952,526.0,624.0,394.0,464.0,0.7203703703703703
1201-2,1,57117474970952,321.0,363.0,316.0,365.0,1.0
1201-2,0,57117508299137,524.0,623.0,394.0,464.0,0.7274875295353112
1201-2,1,57117508299137,325.0,370.0,320.0,379.0,1.0
1201-2,0,57117541627322,524.0,622.0,394.0,465.0,0.7373343725643025
1201-2,1,57117541627322,333.0,379.0,330.0,392.0,1.0
1201-2,0,57117574955508,523.0,621.0,393.0,464.0,0.7459823742871955
1201-2,1,57117574955508,342.0,387.0,340.0,402.0,1.0
1201-2,0,57117608283693,523.0,622.0,390.0,463.0,0.7539375161373613
1201-2,1,57117608283693,352.0,394.0,350.0,408.0,1.0
1201-2,0,57117641643878,524.0,623.0,388.0,462.0,0.7572090628218332
1201-2,1,57117641643878,362.0,402.0,358.0,413.0,1.0
1201-2,0,57117674971928,526.0,624.0,386.0,460.0,0.7541957139168604
1201-2,1,57117674971928,369.0,411.0,364.0,416.0,1.0
1201-2,0,57117708299848,528.0,626.0,384.0,458.0,0.7495462794918331
1201-2,1,57117708299848,374.0,418.0,364.0,419.0,1.0
1201-2,0,57117741628456,529.0,627.0,384.0,457.0,0.746947259028319
1201-2,1,57117741628456,378.0,424.0,371.0,422.0,1.0
1201-2,0,57117774956618,531.0,629.0,383.0,455.0,0.74296875
1201-2,1,57117774956618,380.0,428.0,373.0,424.0,1.0
1201-2,0,57117808284717,531.0,630.0,383.0,454.0,0.7373922132218448
1201-2,1,57117808284717,383.0,431.0,376.0,425.0,1.0
1201-2,0,57117841612934,531.0,630.0,383.0,454.0,0.7379021710698405
1201-2,1,57117841612934,384.0,435.0,378.0,427.0,1.0
1201-2,0,57117874973125,532.0,631.0,383.0,454.0,0.7331409078981894
1201-2,1,57117874973125,385.0,434.0,380.0,429.0,1.0
1201-2,0,57117908301262,533.0,633.0,383.0,454.0,0.7204329461457233
1201-2,1,57117908301262,387.0,437.0,386.0,432.0,1.0
1201-2,0,57117941629400,535.0,634.0,383.0,454.0,0.7016559829059829
1201-2,1,57117941629400,389.0,442.0,393.0,436.0,1.0
1201-2,0,57117974957596,536.0,636.0,384.0,454.0,0.6846629062583938
1201-2,1,57117974957596,390.0,446.0,396.0,440.0,1.0
1201-2,0,57118008285892,538.0,637.0,383.0,453.0,0.6695487706025398
1201-2,1,57118008285892,391.0,448.0,398.0,444.0,1.0
1201-2,0,57118041613991,540.0,639.0,382.0,452.0,0.6517250747079598
1201-2,1,57118041613991,393.0,447.0,402.0,446.0,1.0
1201-2,0,57118074974166,541.0,640.0,381.0,451.0,0.6365127083902705
1201-2,1,57118074974166,394.0,450.0,404.0,448.0,1.0
1201-2,0,57118108302316,543.0,641.0,379.0,451.0,0.6188513327837318
1201-2,1,57118108302316,396.0,452.0,406.0,450.0,1.0
1201-2,0,57118141630466,543.0,642.0,379.0,451.0,0.600828729281768
1201-2,1,57118141630466,397.0,454.0,408.0,452.0,1.0
1201-2,0,57118174958652,544.0,643.0,378.0,452.0,0.5882352941176471
1201-2,1,57118174958652,398.0,456.0,409.0,454.0,1.0
1201-2,0,57118208286942,544.0,643.0,378.0,452.0,0.5816666666666667
1201-2,1,57118208286942,398.0,456.0,411.0,456.0,1.0
1201-2,0,57118241615216,543.0,642.0,379.0,453.0,0.5837028824833703
1201-2,1,57118241615216,398.0,458.0,413.0,457.0,1.0
1201-2,0,57118274975469,542.0,641.0,380.0,453.0,0.5916389811738648
1201-2,1,57118274975469,397.0,458.0,414.0,459.0,1.0
1201-2,0,57118308303629,540.0,640.0,382.0,454.0,0.6047920683007436
1201-2,1,57118308303629,396.0,457.0,417.0,461.0,1.0
1201-2,0,57118341631790,538.0,639.0,383.0,455.0,0.6164195496979682
1201-2,1,57118341631790,395.0,457.0,419.0,463.0,1.0
1201-2,0,57118374959951,537.0,638.0,384.0,456.0,0.6226001097092705
1201-2,1,57118374959951,394.0,457.0,421.0,464.0,1.0
1201-2,0,57118408288112,536.0,637.0,386.0,457.0,0.6301969365426696
1201-2,1,57118408288112,393.0,457.0,422.0,466.0,1.0
1201-2,0,57118441616273,534.0,636.0,387.0,458.0,0.6394744045989598
1201-2,1,57118441616273,392.0,456.0,424.0,467.0,1.0
1201-2,0,57118474944434,533.0,635.0,388.0,459.0,0.6469945355191257
1201-2,1,57118474944434,391.0,456.0,425.0,468.0,1.0
1201-2,0,57118508272595,532.0,634.0,388.0,460.0,0.6540038261820169
1201-2,1,57118508272595,390.0,455.0,425.0,468.0,1.0
1201-2,0,57118541632756,531.0,634.0,389.0,460.0,0.6662140141227594
1201-2,1,57118541632756,389.0,453.0,425.0,468.0,1.0
1201-2,0,57118574960917,530.0,633.0,389.0,460.0,0.675704989154013
1201-2,1,57118574960917,388.0,454.0,425.0,468.0,1.0
1201-2,0,57118608289123,529.0,632.0,390.0,461.0,0.684753119913185
1201-2,1,57118608289123,387.0,452.0,425.0,467.0,1.0
1201-2,0,57118641617500,528.0,631.0,391.0,461.0,0.690359477124183
1201-2,1,57118641617500,386.0,451.0,425.0,467.0,1.0
1201-2,0,57118674945840,527.0,630.0,392.0,462.0,0.6963023382272975
1201-2,1,57118674945840,385.0,449.0,424.0,465.0,1.0
1201-2,0,57118708305593,526.0,629.0,392.0,463.0,0.7105263157894737
1201-2,1,57118708305593,382.0,446.0,423.0,464.0,1.0
1201-2,0,57118741633101,524.0,628.0,393.0,463.0,0.7235421166306696
1201-2,1,57118741633101,380.0,444.0,421.0,461.0,1.0
1201-2,0,57118774961626,523.0,627.0,394.0,464.0,0.730613347743853
1201-2,1,57118774961626,379.0,442.0,419.0,459.0,1.0
1201-2,0,57118808290151,523.0,626.0,396.0,465.0,0.7289744981009224
1201-2,1,57118808290151,378.0,442.0,418.0,458.0,1.0
1201-2,0,57118841618355,522.0,626.0,397.0,466.0,0.7116598079561043
1201-2,1,57118841618355,377.0,441.0,419.0,459.0,1.0
1201-2,0,57118874945872,522.0,626.0,400.0,469.0,0.6884519523677651
1201-2,1,57118874945872,377.0,438.0,421.0,462.0,1.0
1201-2,0,57118908306248,521.0,625.0,402.0,471.0,0.6633913531723751
1201-2,1,57118908306248,375.0,436.0,424.0,465.0,1.0
1201-2,0,57118941634624,520.0,624.0,404.0,474.0,0.6475758434930536
1201-2,1,57118941634624,373.0,435.0,427.0,467.0,1.0
1201-2,0,57118974962999,517.0,623.0,407.0,476.0,0.630901287553648
1201-2,1,57118974962999,371.0,429.0,428.0,469.0,1.0
1201-2,0,57119008291375,514.0,621.0,409.0,480.0,0.6113218558505982
1201-2,1,57119008291375,367.0,425.0,429.0,471.0,1.0
1201-2,0,57119041619703,510.0,619.0,412.0,485.0,0.5543995243757431
1201-2,1,57119041619703,362.0,418.0,429.0,474.0,1.0
1201-2,0,57119074947840,507.0,618.0,414.0,489.0,0.48068147246729537
1201-2,1,57119074947840,360.0,414.0,427.0,475.0,1.0
1201-2,0,57119108307885,507.0,619.0,414.0,492.0,0.4012461059190031
1201-2,1,57119108307885,362.0,413.0,419.0,476.0,1.0
1201-2,0,57119141636078,508.0,620.0,415.0,495.0,0.3570057581573896
1201-2,1,57119141636078,365.0,417.0,408.0,473.0,1.0
1201-2,0,57119174964270,510.0,621.0,414.0,498.0,0.2875368007850834
1201-2,1,57119174964270,366.0,422.0,387.0,467.0,1.0
1201-2,0,57119208324462,513.0,621.0,417.0,503.0,0.2262822661749916
1201-2,1,57119208324462,364.0,429.0,364.0,456.0,1.0
1201-2,0,57119241652654,514.0,621.0,419.0,508.0,0.19786280592899003
1201-2,1,57119241652654,361.0,439.0,337.0,438.0,1.0
1201-2,0,57119274980847,513.0,621.0,424.0,511.0,0.17624113475177303
1201-2,1,57119274980847,360.0,449.0,311.0,414.0,1.0
1201-2,0,57119308309039,512.0,620.0,427.0,513.0,0.15969718817591924
1201-2,1,57119308309039,362.0,460.0,285.0,388.0,1.0
1201-2,0,57119341637231,510.0,619.0,430.0,514.0,0.14736464682681966
1201-2,1,57119341637231,366.0,472.0,261.0,362.0,1.0
1201-2,0,57119374965423,508.0,623.0,433.0,516.0,0.1328646748681898
1201-2,1,57119374965423,375.0,483.0,243.0,338.0,1.0
1201-2,0,57119408293615,505.0,621.0,437.0,518.0,0.11940298507462688
1201-2,1,57119408293615,385.0,493.0,229.0,318.0,1.0
1201-2,0,57119441621807,502.0,619.0,440.0,520.0,0.1140076468543622
1201-2,1,57119441621807,396.0,502.0,219.0,303.0,1.0
1201-2,0,57119474950000,499.0,617.0,443.0,523.0,0.11470795214637579
1201-2,1,57119474950000,404.0,509.0,213.0,295.0,1.0
1201-2,0,57119508278192,497.0,615.0,446.0,525.0,0.1146772448611612
1201-2,1,57119508278192,410.0,517.0,210.0,292.0,1.0
1201-2,0,57119541654384,493.0,612.0,450.0,527.0,0.11539875045938992
1201-2,1,57119541654384,412.0,522.0,210.0,292.0,1.0
1201-2,0,57119574982511,489.0,608.0,454.0,529.0,0.12126936154136757
1201-2,1,57119574982511,412.0,525.0,211.0,296.0,1.0
1201-2,0,57119608310440,484.0,603.0,457.0,531.0,0.1318427139552814
1201-2,1,57119608310440,410.0,525.0,214.0,303.0,1.0
1201-2,0,57119641638369,480.0,595.0,459.0,532.0,0.13369397217928905
1201-2,1,57119641638369,407.0,523.0,218.0,312.0,1.0
1201-2,0,57119674966443,477.0,592.0,461.0,532.0,0.13613575009641343
1201-2,1,57119674966443,403.0,521.0,224.0,322.0,1.0
1201-2,0,57119708294956,475.0,589.0,461.0,531.0,0.14654839953721557
1201-2,1,57119708294956,400.0,518.0,230.0,330.0,1.0
1201-2,0,57119741623468,473.0,587.0,461.0,530.0,0.1637897967011891
1201-2,1,57119741623468,398.0,515.0,234.0,336.0,1.0
1201-2,0,57119774951871,471.0,585.0,460.0,529.0,0.17899127796738717
1201-2,1,57119774951871,395.0,512.0,238.0,340.0,1.0
1201-2,0,57119808280017,468.0,582.0,460.0,528.0,0.19760479041916165
1201-2,1,57119808280017,393.0,509.0,241.0,342.0,1.0
1201-2,0,57119841640327,466.0,580.0,460.0,527.0,0.21060437523173897
1201-2,1,57119841640327,390.0,506.0,243.0,343.0,1.0
1201-2,0,57119874968452,463.0,576.0,459.0,527.0,0.2270230684730868
1201-2,1,57119874968452,388.0,504.0,244.0,342.0,1.0
1201-2,0,57119908296577,461.0,573.0,459.0,526.0,0.2451659978110179
1201-2,1,57119908296577,388.0,503.0,243.0,338.0,1.0
1201-2,0,57119941624750,460.0,571.0,459.0,524.0,0.2651265126512651
1201-2,1,57119941624750,389.0,503.0,240.0,333.0,1.0
1201-2,0,57119974953030,460.0,570.0,459.0,524.0,0.2726605504587156
1201-2,1,57119974953030,391.0,504.0,238.0,328.0,1.0
1201-2,0,57120008281170,460.0,570.0,461.0,524.0,0.25832716506291636
1201-2,1,57120008281170,394.0,505.0,236.0,323.0,1.0
1201-2,0,57120041641281,460.0,569.0,462.0,525.0,0.22276483846731782
1201-2,1,57120041641281,398.0,507.0,235.0,318.0,1.0
1201-2,0,57120074969477,460.0,568.0,465.0,527.0,0.17660638707195075
1201-2,1,57120074969477,402.0,508.0,235.0,314.0,1.0
1201-2,0,57120108297673,460.0,568.0,468.0,529.0,0.11335711454617517
1201-2,1,57120108297673,405.0,510.0,238.0,313.0,1.0
1201-2,0,57120141625875,459.0,566.0,472.0,532.0,0.052027857435477255
1201-2,1,57120141625875,408.0,511.0,242.0,314.0,1.0
1201-2,0,57120174954108,458.0,565.0,476.0,534.0,0.01903553299492386
1201-2,1,57120174954108,410.0,512.0,246.0,316.0,1.0
1201-2,0,57120208282377,,,,,0.0
1201-2,1,57120208282377,411.0,512.0,251.0,318.0,1.0
1201-2,0,57120241642620,,,,,0.0
1201-2,1,57120241642620,411.0,511.0,256.0,322.0,0.9993937556835405
1201-2,0,57120274970820,,,,,0.0
1201-2,1,57120274970820,410.0,510.0,261.0,326.0,1.0
1201-2,0,57120308299020,,,,,0.0
1201-2,1,57120308299020,410.0,510.0,265.0,329.0,1.0
1201-2,0,57120341627179,,,,,0.0
1201-2,1,57120341627179,411.0,511.0,267.0,332.0,1.0
